"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"773",796,"Toxoplasma gondii","Genetta genetta",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Viverridae","terrestrial",38.37,-3.83,"Sierra Morena and Donana area, SPAIN",9,9,0.63
"774",797,"Toxoplasma gondii","Genetta genetta",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Viverridae","terrestrial",40.23,-3.65,"Cantabric Coastal region, central Spain, Seville-Huelva, and Valencia Community, SPAIN",21,21,0.619
"775",798,"Sarcocystis camelopardalis","Giraffa camelopardalis",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Giraffidae","terrestrial",-24.21,31.17,"Klaserie Nature Reserve",1,1,1
"776",799,"Sarcocystis giraffae","Giraffa camelopardalis",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Giraffidae","terrestrial",-24.21,31.17,"Klaserie Nature Reserve",1,1,1
"777",800,"Sarcocystis klaseriensis","Giraffa camelopardalis",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Giraffidae","terrestrial",-24.21,31.17,"Klaserie Nature Reserve",1,1,1
"778",801,"Toxoplasma gondii","Giraffa camelopardalis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Giraffidae","terrestrial",-19.02,29.15,"Zimbabwe",10,10,0.1
"779",802,"Chilomastix mesnili","Gorilla beringei",0,1,1,1,0,0,"Metamonada","Eopharyngia","Retortamonadida","Chilomastigidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",NA,70,0.443
"780",803,"Cryptosporidium parvum","Gorilla beringei",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","primates","Primates","Hominidae","terrestrial",-1.05,29.7,"Bwindi National Park, Uganda",NA,100,0.11
"781",804,"Cryptosporidium parvum","Gorilla beringei",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","primates","Primates","Hominidae","terrestrial",-1.05,29.7,"Bwindi National Park, Uganda",NA,100,0.11
"782",805,"Endolimax nana","Gorilla beringei",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Mastigamoebida","Mastigamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",NA,70,0.443
"783",806,"Endolimax nana","Gorilla beringei",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Mastigamoebida","Mastigamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",70,70,0.44
"784",807,"Entamoeba coli","Gorilla beringei",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",NA,NA,NA
"785",808,"Entamoeba coli","Gorilla beringei",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",70,70,0.2
"786",809,"Entamoeba hartmanni","Gorilla beringei",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",NA,NA,NA
"787",810,"Entamoeba hartmanni","Gorilla beringei",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",70,70,0.27
"788",811,"Entamoeba histolytica","Gorilla beringei",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",NA,NA,NA
"789",812,"Entamoeba histolytica","Gorilla beringei",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",70,70,0.01
"790",813,"Giardia intestinalis","Gorilla beringei",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","primates","Primates","Hominidae","terrestrial",-1.05,29.7,"Bwindi National Park, Uganda",NA,100,0.02
"791",814,"Giardia intestinalis","Gorilla beringei",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","primates","Primates","Hominidae","terrestrial",-1.05,29.7,"Bwindi National Park, Uganda",NA,NA,NA
"792",815,"Giardia intestinalis","Gorilla beringei",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",NA,70,0.029
"793",816,"Iodamoeba butschlii","Gorilla beringei",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Entamoebida","Entamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",NA,NA,NA
"794",817,"Iodamoeba butschlii","Gorilla beringei",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Entamoebida","Entamoebidae","primates","Primates","Hominidae","terrestrial",-1.5,29.5,"Parc Natl Volcans",70,70,0.16
"795",818,"Balantidium coli","Gorilla gorilla",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,156,0.007
"796",819,"Entamoeba coli","Gorilla gorilla",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,156,0.007
"797",820,"Entamoeba hartmanni","Gorilla gorilla",0,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-0.5,11.66,"Lope",NA,61,0.016
"798",821,"Entamoeba histolytica","Gorilla gorilla",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,156,0.026
"799",822,"Entamoeba histolytica","Gorilla gorilla",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",NA,NA,NA,NA,NA,NA
"800",824,"Iodamoeba butschlii","Gorilla gorilla",0,1,1,1,0,0,"Amoebozoa","Archamoebae","Entamoebida","Entamoebidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,156,0.09
"801",825,"Pentatrichomonas hominis","Gorilla gorilla",0,1,0,1,0,0,"Metamonada","Parabasalia","Trichomonadida","Trichomonadidae","primates","Primates","Hominidae","terrestrial",2.36,16.26,"Dzanga-Ndoki National Park",NA,156,0.109
"802",828,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2.9,14.7,"BB field site, Cameroon",NA,7,0.87
"803",829,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",3.7,12.1,"BQ field site, Cameroon",NA,16,1
"804",830,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2.6,9.9,"CP field site, Cameroon",NA,76,0.05
"805",831,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",4.8,13.3,"DD field site",NA,48,0.34
"806",832,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",3.8,13.2,"DG field site",NA,25,0.08
"807",833,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2.8,11.4,"DP field site",NA,16,0.25
"808",834,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",3.8,16.2,"DS field site",NA,85,0.57
"809",835,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2,11.3,"EK field site",NA,12,0.5
"810",836,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",3.9,14.7,"GB field site",NA,18,0.11
"811",837,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",1.9,16.1,"GT field site, Congo",NA,122,0.56
"812",838,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",3.6,13.5,"KG field site, Cameroon",NA,15,0.27
"813",839,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2.2,14.1,"KK field site",NA,7,0.29
"814",840,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2,15.5,"LB field site, Cameroon",NA,88,0.25
"815",841,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2.7,12.5,"LM field site",NA,30,0.67
"816",842,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2.3,10.8,"MM field site",NA,20,0.3
"817",843,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",3.7,15.3,"ND field site",NA,17,0.36
"818",844,"Plasmodium falciparum","Gorilla gorilla",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",2.1,14.7,"NK field site",NA,25,0.32
"819",847,"Plasmodium reichenowi","Gorilla gorilla",-1,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",7.369722,12.354722,"Cameroon",8,8,0.12
"820",849,"Plasmodium schwetzi","Gorilla gorilla",-1,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",0,25,"Democratic Republic of Congo",NA,NA,NA
"821",850,"Plasmodium vivax","Gorilla gorilla",0,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",7.369722,12.354722,"Cameroon",8,8,0.25
"822",851,"Plasmodium vivax","Gorilla gorilla",0,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",7,21,"Central African Republic",131,131,0.023
"823",852,"Plasmodium vivax","Gorilla gorilla",0,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",NA,NA,NA,NA,NA,NA
"824",853,"Prototapirella gorillae","Gorilla gorilla",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Cycloposthiidae","primates","Primates","Hominidae","terrestrial",3.436861,16.34638,"Bai Hokou, Dzangha-Ndoki National Park",75,75,0.733
"825",854,"Prototapirella gorillae","Gorilla gorilla",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Cycloposthiidae","primates","Primates","Hominidae","terrestrial",-1.05,29.7,"Bwindi National Park, Uganda",NA,296,0.83
"826",855,"Prototapirella gorillae","Gorilla gorilla",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Cycloposthiidae","primates","Primates","Hominidae","terrestrial",-1.38,29.63,"Mgahinga",NA,9,1
"827",856,"Trypanosoma primatum","Gorilla gorilla",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Hominidae","terrestrial",7.369722,12.354722,"Cameroon",NA,NA,NA
"828",857,"Trypanosoma primatum","Gorilla gorilla",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Hominidae","terrestrial",7.369722,12.354722,"Cameroon",NA,NA,NA
"829",858,"Toxoplasma gondii","Halichoerus grypus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",46.25,-60.85,"Cape Breton, Canada",35,35,0.143
"830",859,"Toxoplasma gondii","Halichoerus grypus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",46.25,-60.85,"Cape Breton, Canada",122,122,0.09
"831",860,"Toxoplasma gondii","Halichoerus grypus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",46.25,-60.85,"Cape Breton, Canada",43,43,0.116
"832",861,"Toxoplasma gondii","Halichoerus grypus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",46.25,-60.85,"Cape Breton, Canada",23,23,0.043
"833",862,"Toxoplasma gondii","Halichoerus grypus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",46.02,-61.53,"Port Hood, Nova Scotia",41,41,0.098
"834",863,"Toxoplasma gondii","Halichoerus grypus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Phocidae","marine",46.02,-59.68,"Quebec or Hay Island, Canada",78,78,0.09
"835",864,"Eimeria vulpis","Herpestes ichneumon",-1,2,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Herpestidae","terrestrial",40.23,-3.65,"Montes de Toledo and Sierra Morena, Spain",1,1,1
"836",865,"Leishmania donovani","Herpestes ichneumon",0,1,0,0,1,1,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Herpestidae","terrestrial",12.82,35.39,"Dinder National Park, Sudan",2,2,1
"837",866,"Leishmania donovani","Herpestes ichneumon",0,1,0,0,1,1,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Herpestidae","terrestrial",12.82,35.39,"Dinder National Park, Sudan",14,14,0.214
"838",867,"Leishmania donovani","Herpestes ichneumon",0,1,0,0,1,1,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Herpestidae","terrestrial",16.05,30.01,"Ein-Elgamel and Umsalala villages peri-domestic habitat",3,3,0.333
"839",868,"Leishmania infantum","Herpestes ichneumon",0,1,1,0,1,1,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","carnivores","Carnivora","Herpestidae","terrestrial",42.6,-5.57,"Cantabric coast, Castilla y Leon, Aragon, Central Spain, and Huelva, SPAIN",7,7,0.286
"840",869,"Neospora caninum","Herpestes ichneumon",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Herpestidae","terrestrial",38.37,-3.83,"Sierra Morena and Donana area, SPAIN",21,21,0.14
"841",870,"Neospora caninum","Herpestes ichneumon",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Herpestidae","terrestrial",42.6,-5.57,"Cantabric coast, Castilla y Leon, Aragon, Central Spain, Valencia, and Seville-Huelva, SPAIN",23,23,0.13
"842",871,"Toxoplasma gondii","Herpestes ichneumon",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Herpestidae","terrestrial",38.37,-3.83,"Sierra Morena and Donana area, SPAIN",21,21,0.55
"843",872,"Toxoplasma gondii","Herpestes ichneumon",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Herpestidae","terrestrial",37.26,-6.94,"Cantabric Coastal region and Seville-Huelva, SPAIN",22,22,0.591
"844",873,"Charonina hippopotami","Hippopotamus amphibius",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Blepharocorythidae","ungulates","Artiodactyla","Hippopotamidae","terrestrial",-13.13,27.85,"Zambia",13,13,NA
"845",875,"Paraisotricha minuta","Hippopotamus amphibius",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Vestibuliferida","Paraisotrichidae","ungulates","Artiodactyla","Hippopotamidae","terrestrial",-13.13,27.85,"Zambia",13,13,NA
"846",876,"Paraplagiopyla kiboko","Hippopotamus amphibius",-1,3,NA,NA,NA,NA,"Ciliophora","Plagiopylea","Plagiopylida","Plagiopylidae","ungulates","Artiodactyla","Hippopotamidae","terrestrial",-13.13,27.85,"Zambia",13,13,NA
"847",877,"Parentodinium africanum","Hippopotamus amphibius",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Parentodiniidae","ungulates","Artiodactyla","Hippopotamidae","terrestrial",-13.13,27.85,"Zambia",13,13,NA
"848",878,"Parentodinium ostrea","Hippopotamus amphibius",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Parentodiniidae","ungulates","Artiodactyla","Hippopotamidae","terrestrial",-13.13,27.85,"Zambia",13,13,NA
"849",879,"Trypanosoma brucei","Hippotragus equinus",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",11.23,1.53,"National Park of Pendjari, Benin",10,NA,0.1
"850",880,"Babesia bigemina","Hippotragus niger",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","ungulates","Artiodactyla","Bovidae","terrestrial",-19.02,29.15,"Zimbabwe",1,1,1
"851",881,"Toxoplasma gondii","Hippotragus niger",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-19.02,29.15,"Zimbabwe",67,67,0.11
"852",884,"Balantidium coli","Hylobates lar",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hylobatidae","terrestrial",14.31226,101.3819,"Khao Yai National Park, Thailand",23,23,0.87
"853",885,"Plasmodium eylesi","Hylobates lar",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",6.63,100.25,"Kampong Titi Tinggu",NA,NA,NA
"854",886,"Plasmodium eylesi","Hylobates lar",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",6,100.67,"Kedah",NA,NA,NA
"855",887,"Plasmodium jefferyi","Hylobates lar",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",2.5,112.5,"Malaysia",NA,NA,NA
"856",888,"Plasmodium jefferyi","Hylobates lar",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",6,100.67,"State of Kedah",NA,NA,NA
"857",889,"Plasmodium youngi","Hylobates lar",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",5.33,102,"Kelantan",NA,NA,NA
"858",890,"Plasmodium hylobati","Hylobates moloch",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",1.0682368,114.2335361,"Borneo",NA,NA,NA
"859",891,"Plasmodium hylobati","Hylobates moloch",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",1.0682368,114.2335361,"Borneo",NA,NA,NA
"860",892,"Plasmodium hylobati","Hylobates moloch",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",-7.5,110,"Java, Indonesia",NA,NA,NA
"861",893,"Plasmodium hylobati","Hylobates moloch",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",-7.5,110,"Java, Indonesia",NA,NA,NA
"862",894,"Plasmodium hylobati","Hylobates moloch",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hylobatidae","terrestrial",2.5,112.5,"Malaysia",NA,NA,NA
"863",898,"Trypanosoma brucei","Kobus ellipsiprymnus",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",11.23,1.53,"National Park of Pendjari, Benin",3,3,0.33
"864",899,"Trypanosoma brucei","Kobus ellipsiprymnus",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",11.23,1.53,"National Park of Pendjari, Benin",3,NA,0.33
"865",900,"Trypanosoma brucei","Kobus kob",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",11.23,1.53,"National Park of Pendjari, Benin",50,50,0.02
