"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"658",658,"Diplodinium anacanthum","Diceros bicornis",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
"659",659,"Diplodinium anacanthum","Diceros bicornis",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
"660",660,"Diplodinium dentatum","Diceros bicornis",-1,2,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-1.37,36.86,"Nairobi National Park",10,10,NA
"661",661,"Diploplastron affine","Diceros bicornis",-1,2,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
"662",662,"Diploplastron affine","Diceros bicornis",-1,2,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-1.37,36.86,"Nairobi National Park",10,10,NA
"663",663,"Elyplastron bubali","Diceros bicornis",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
"664",664,"Elyplastron bubali","Diceros bicornis",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-1.37,36.86,"Nairobi National Park",10,10,NA
"665",665,"Entodinium bicornutum","Diceros bicornis",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
"666",666,"Entodinium bicornutum","Diceros bicornis",-1,3,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-1.37,36.86,"Nairobi National Park",10,10,NA
"667",667,"Entodinium bursa","Diceros bicornis",-1,2,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
"668",668,"Entodinium bursa","Diceros bicornis",-1,2,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-1.37,36.86,"Nairobi National Park",10,10,NA
"669",669,"Entodinium caudatum","Diceros bicornis",-1,1,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
"670",670,"Entodinium caudatum","Diceros bicornis",-1,1,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-1.37,36.86,"Nairobi National Park",10,10,NA
"671",671,"Entodinium dubardi","Diceros bicornis",-1,2,NA,NA,NA,NA,"Ciliophora","Litostomatea","Entodiniomorphida","Ophryoscolecidae","ungulates","Perissodactyla","Rhinocerotidae","terrestrial",-0.4,36.09,"Lake Nakuru National Park, Kenia",9,9,NA
